date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200226,Sindh,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200227,Sindh,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200228,Sindh,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200301,Sindh,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200302,Sindh,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200303,Sindh,2,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200304,Sindh,3,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200305,Sindh,5,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200306,Sindh,5,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200307,Sindh,5,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200308,Sindh,5,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200309,Sindh,14,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200310,Sindh,14,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200311,Sindh,14,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200312,Sindh,15,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200313,Sindh,16,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200314,Sindh,18,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200315,Sindh,34,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200316,Sindh,150,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200317,Sindh,172,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200318,Sindh,208,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200319,Sindh,238,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200320,Sindh,259,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200321,Sindh,292,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200322,Sindh,352,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200323,Sindh,399,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200324,Sindh,413,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200325,Sindh,417,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200326,Sindh,429,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200327,Sindh,457,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200328,Sindh,481,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200329,Sindh,508,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200330,Sindh,627,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200331,Sindh,676,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200401,Sindh,743,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200402,Sindh,783,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200403,Sindh,839,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200404,Sindh,864,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200405,Sindh,881,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200406,Sindh,932,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200407,Sindh,986,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200408,Sindh,1036,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200409,Sindh,1128,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200410,Sindh,1214,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200411,Sindh,1318,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200412,Sindh,1411,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200413,Sindh,1452,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200414,Sindh,1518,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200415,Sindh,1668,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200416,Sindh,2008,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200417,Sindh,2217,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200418,Sindh,2355,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200419,Sindh,2537,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200420,Sindh,2764,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200421,Sindh,3053,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200422,Sindh,3373,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200423,Sindh,3671,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200424,Sindh,3945,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200425,Sindh,4232,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200426,Sindh,4615,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200427,Sindh,4956,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200428,Sindh,5291,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200429,Sindh,5695,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200430,Sindh,6053,,,,,,,,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200501,Sindh,6675,,,,,,,,,,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200502,Sindh,7102,,,,,,,,,,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200503,Sindh,7465,,,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200504,Sindh,7882,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200505,Sindh,8189,,,,,,,,,,,,,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200506,Sindh,8640,,,,,,,,,,,,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200507,Sindh,9093,,,,,,,,,,,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200508,Sindh,9691,,,,,,,,,,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200509,Sindh,10771,,,,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200510,Sindh,11480,,,,,,,,,,,,,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200511,Sindh,12017,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200512,Sindh,12610,,,,,,,,,,,,,,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200513,Sindh,13341,,,,,,,,,,,,,,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200514,Sindh,14099,,,,,,,,,,,,,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200515,Sindh,14916,,,,,,,,,,,,,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200516,Sindh,15590,,,,,,,,,,,,,,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200517,Sindh,16377,,,,,,,,,,,,,,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200518,Sindh,17241,,,,,,,,,,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200519,Sindh,17947,,,,,,,,,,,,,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200520,Sindh,18964,,,,,,,,,,,,,,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200521,Sindh,19924,,,,,,,,,,,,,,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200522,Sindh,20883,,,,,,,,,,,,,,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200523,Sindh,21645,,,,,,,,,,,,,,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200524,Sindh,22491,,,,,,,,,,,,,,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200525,Sindh,22934,,,,,,,,,,,,,,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200526,Sindh,23507,,,,,,,,,,,,,,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200527,Sindh,24206,,,,,,,,,,,,,,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200528,Sindh,25309,,,,,,,,,,,,,,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200529,Sindh,26113,,,,,,,,,,,,,,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200530,Sindh,27360,,,,,,,,,,,,,,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200531,Sindh,28245,,,,,,,,,,,,,,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200601,Sindh,29647,,,,,,,,,,,,,,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200602,Sindh,31086,,,,,,,,,,,,,,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200603,Sindh,31869,,,,,,,,,,,,,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200604,Sindh,33536,,,,,,,,,,,,,,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200605,Sindh,34889,,,,,,,,,,,,,,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200606,Sindh,36364,,,,,,,,,,,,,,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200607,Sindh,38108,,,,,,,,,,,,,,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200608,Sindh,39555,,,,,,,,,,,,,,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200609,Sindh,41303,,,,,,,,,,,,,,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200610,Sindh,43790,,,,,,,,,,,,,,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200611,Sindh,46828,,,,,,,,,,,,,,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200612,Sindh,49256,,,,,,,,,,,,,,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200613,Sindh,51518,,,,,,,,,,,,,,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200614,Sindh,53805,,,,,,,,,,,,,,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200615,Sindh,55581,,,,,,,,,,,,,,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200616,Sindh,57868,,,,,,,,,,,,,,886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200617,Sindh,59983,,,,,,,,,,,,,,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200618,Sindh,62269,,,,,,,,,,,,,,964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200619,Sindh,65163,,,,,,,,,,,,,,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200620,Sindh,67353,,,,,,,,,,,,,,1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200621,Sindh,69628,,,,,,,,,,,,,,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200622,Sindh,71092,,,,,,,,,,,,,,1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200623,Sindh,72656,,,,,,,,,,,,,,1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200624,Sindh,74070,,,,,,,,,,,,,,1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200625,Sindh,75168,,,,,,,,,,,,,,1178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200626,Sindh,76318,,,,,,,,,,,,,,1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200627,Sindh,78267,,,,,,,,,,,,,,1243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,Sindh,80446,,,,,,,,,,,,,,1288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200629,Sindh,81985,,,,,,,,,,,,,,1343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200630,Sindh,84640,,,,,,,,,,,,,,1377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,Sindh,86795,,,,,,,,,,,,,,1406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200702,Sindh,89225,,,,,,,,,,,,,,1437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200703,Sindh,90721,,,,,,,,,,,,,,1459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200704,Sindh,92306,,,,,,,,,,,,,,1501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,Sindh,94528,,,,,,,,,,,,,,1526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200706,Sindh,96236,,,,,,,,,,,,,,1572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200707,Sindh,97626,,,,,,,,,,,,,,1614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200708,Sindh,99362,,,,,,,,,,,,,,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200709,Sindh,100900,,,,,,,,,,,,,,1677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200710,Sindh,102368,,,,,,,,,,,,,,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200711,Sindh,103820,,,,,,,,,,,,,,1747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200712,Sindh,105533,,,,,,,,,,,,,,1795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200713,Sindh,106622,,,,,,,,,,,,,,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200714,Sindh,107773,,,,,,,,,,,,,,1863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200715,Sindh,108913,,,,,,,,,,,,,,1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200716,Sindh,110068,,,,,,,,,,,,,,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200717,Sindh,111238,,,,,,,,,,,,,,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200718,Sindh,112118,,,,,,,,,,,,,,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200719,Sindh,113007,,,,,,,,,,,,,,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200720,Sindh,113553,,,,,,,,,,,,,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200721,Sindh,114104,,,,,,,,,,,,,,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200722,Sindh,115213,,,,,,,,,,,,,,2060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200723,Sindh,115883,,,,,,,,,,,,,,2096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200724,Sindh,116800,,,,,,,,,,,,,,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200725,Sindh,117598,,,,,,,,,,,,,,2135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200726,Sindh,118311,,,,,,,,,,,,,,2151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200727,Sindh,118824,,,,,,,,,,,,,,2162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200728,Sindh,119398,,,,,,,,,,,,,,2172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200729,Sindh,120052,,,,,,,,,,,,,,2189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200730,Sindh,120550,,,,,,,,,,,,,,2209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200731,Sindh,121039,,,,,,,,,,,,,,2220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200801,Sindh,121309,,,,,,,,,,,,,,2223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200802,Sindh,121486,,,,,,,,,,,,,,2224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200803,Sindh,121705,,,,,,,,,,,,,,2226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200804,Sindh,122016,,,,,,,,,,,,,,2231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200805,Sindh,122373,,,,,,,,,,,,,,2245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200806,Sindh,122759,,,,,,,,,,,,,,2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200807,Sindh,123246,,,,,,,,,,,,,,2259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200808,Sindh,123546,,,,,,,,,,,,,,2262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200809,Sindh,123849,,,,,,,,,,,,,,2272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200810,Sindh,124127,,,,,,,,,,,,,,2282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200811,Sindh,124556,,,,,,,,,,,,,,2290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200812,Sindh,124929,,,,,,,,,,,,,,2297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200813,Sindh,125289,,,,,,,,,,,,,,2307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200814,Sindh,125632,,,,,,,,,,,,,,2313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200815,Sindh,125904,,,,,,,,,,,,,,2317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200816,Sindh,126182,,,,,,,,,,,,,,2322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200817,Sindh,126425,,,,,,,,,,,,,,2331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200818,Sindh,126743,,,,,,,,,,,,,,2336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200819,Sindh,127060,,,,,,,,,,,,,,2343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200820,Sindh,127381,,,,,,,,,,,,,,2350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200821,Sindh,127691,,,,,,,,,,,,,,2357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200822,Sindh,127965,,,,,,,,,,,,,,2358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200823,Sindh,128284,,,,,,,,,,,,,,2367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200226,Punjab,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200227,Punjab,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200228,Punjab,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200301,Punjab,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200302,Punjab,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200303,Punjab,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200304,Punjab,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200305,Punjab,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200306,Punjab,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200307,Punjab,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200308,Punjab,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200309,Punjab,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200310,Punjab,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200311,Punjab,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200312,Punjab,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200313,Punjab,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200314,Punjab,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200315,Punjab,5,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200316,Punjab,13,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
